scenario,seq_len,ground_truth,answer,lpips
scene_13013,7,"(2, 3)","2,3",0.171957
scene_12384,8,"(2, 3)","1,2",0.254373
scene_13658,8,"(4, 5)","1,2",0.171967
scene_13890,8,"(5, 6)","1,2",0.101469
scene_12692,7,"(4, 5)","2,3",0.073398
scene_13004,7,"(0, 1)","2,3",0.066581
scene_10988,8,"(2, 3)","1,2",0.134352
scene_11413,8,"(5, 6)","1,2",0.104694
scene_10276,8,"(2, 3)","2,3",0.283311
scene_14582,8,"(5, 6)","1,2",0.101920
scene_10066,7,"(1, 2)","2,3",0.103012
scene_11039,8,"(0, 1)","3,4",0.153828
scene_11530,8,"(5, 6)","2,3",0.243799
scene_11585,8,"(0, 1)","1,8",0.180165
scene_12604,8,"(3, 4)","2,3",0.046785
scene_13172,8,"(2, 3)","1,5",0.103083
scene_11926,7,"(1, 2)","2,3",0.054200
scene_11600,7,"(3, 4)","1,2",0.094967
scene_14327,7,"(5, 6)","1,2",0.159023
scene_12270,7,"(4, 5)","1,2",0.076878
scene_13194,7,"(5, 6)","1,2",0.124515
scene_13317,8,"(6, 7)","2,3",0.052916
scene_12229,7,"(2, 3)","3,4",0.141300
scene_13676,8,"(5, 6)","1,2",0.095543
scene_10277,6,"(0, 1)","1,2",0.236897
scene_11478,8,"(5, 6)","1,2",0.148275
scene_12145,8,"(2, 3)","2,3",0.130920
scene_10350,7,"(2, 3)","1,4",0.170169
scene_12739,8,"(4, 5)","1,8",0.104207
scene_14613,7,"(1, 2)","2,3",0.081741
scene_14986,7,"(1, 2)","1,2",0.209479
scene_11707,7,"(1, 2)","2,3",0.154716
scene_12338,7,"(3, 4)","1,2",0.147354
scene_10986,8,"(1, 2)","2,3",0.113013
scene_11446,8,"(3, 4)","1,2",0.109277
scene_12519,8,"(5, 6)","2,3",0.079704
scene_10006,6,"(4, 5)","2,3",0.208278
scene_13408,8,"(2, 3)","1,2",0.243541
scene_11194,7,"(3, 4)","2,3",0.213720
scene_10589,8,"(5, 6)","1,2",0.131409
scene_14032,7,"(4, 5)","1,2",0.113041
scene_10991,7,"(3, 4)","2,3",0.212100
scene_12356,8,"(6, 7)","2,3",0.093518
scene_12111,8,"(4, 5)","1,2",0.182252
scene_12589,7,"(5, 6)","3,4",0.184725
scene_10067,6,"(1, 2)","2,3",0.055211
scene_12196,8,"(6, 7)","2,3",0.134725
scene_14859,8,"(1, 2)","2,3",0.120462
scene_12048,8,"(5, 6)","3,4",0.062864
scene_14768,4,"(2, 3)","2,3",0.032631
scene_14804,6,"(0, 1)","1,2",0.039839
scene_11873,7,"(4, 5)","2,3",0.227276
scene_12552,8,"(3, 4)","1,4",0.148521
scene_13950,7,"(4, 5)","2,3",0.161659
scene_14040,8,"(5, 6)","2,3",0.177121
scene_10977,8,"(2, 3)","2,3",0.135596
scene_10195,8,"(0, 1)","2,3",0.105701
scene_14731,7,"(4, 5)","2,3",0.297677
scene_11234,5,"(0, 1)","1,2",0.019053
scene_10974,7,"(0, 1)","1,2",0.013546
scene_11181,7,"(4, 5)","1,2",0.129140
scene_10456,8,"(4, 5)","2,3",0.167537
scene_14415,8,"(1, 2)","1,5",0.062734
scene_12162,7,"(4, 5)","1,2",0.070993
scene_12494,8,"(4, 5)","2,3",0.147265
scene_13660,8,"(1, 2)","3,4",0.103177
scene_14279,7,"(1, 2)","1,2",0.085447
scene_10613,8,"(2, 3)","2,3",0.128395
scene_10884,7,"(4, 5)","2,3",0.061583
scene_13356,7,"(3, 4)","2,3",0.182559
scene_10077,8,"(0, 1)","2,3",0.091968
scene_10324,8,"(5, 6)","2,3",0.097581
scene_14113,8,"(1, 2)","1,2",0.144091
scene_12521,7,"(5, 6)","2,3",0.142315
scene_11838,8,"(4, 5)","1,2",0.233772
scene_13156,7,"(3, 4)","2,3",0.190230
scene_12891,8,"(0, 1)","1,6",0.194400
scene_14592,8,"(4, 5)","2,3",0.171834
scene_12853,8,"(3, 4)","1,5",0.145500
scene_11936,7,"(0, 1)","2,3",0.041749
scene_13535,6,"(3, 4)","1,2",0.168882
scene_10156,8,"(1, 2)","2,3",0.208397
scene_13199,8,"(4, 5)","2,3",0.118247
scene_10599,7,"(3, 4)","1,2",0.194272
scene_11374,8,"(3, 4)","3,4",0.147216
scene_14676,8,"(4, 5)","1,2",0.160273
scene_12929,7,"(0, 1)","3,4",0.024044
scene_13765,7,"(4, 5)","2,3",0.181912
scene_11306,7,"(3, 4)","2,3",0.141777
scene_14281,8,"(5, 6)","3,4",0.116786
scene_10920,7,"(2, 3)","1,2",0.085986
scene_13995,8,"(5, 6)","5,6",0.123559
scene_13475,7,"(0, 1)","1,2",0.150268
scene_14152,7,"(3, 4)","2,3",0.161127
scene_10966,7,"(2, 3)","1,2",0.112895
scene_11532,8,"(6, 7)","2,3",0.172150
scene_12057,8,"(0, 1)","2,3",0.078489
scene_11624,8,"(5, 6)","2,3",0.236190
scene_10218,8,"(1, 2)","2,3",0.163030
scene_13767,7,"(4, 5)","2,3",0.138782
scene_10109,7,"(0, 1)","2,3",0.009871
scene_13366,8,"(0, 1)","1,2",0.086795
scene_11848,7,"(3, 4)","2,3",0.089739
scene_10910,7,"(2, 3)","3,4",0.108987
scene_13499,8,"(5, 6)","2,3",0.105493
scene_14985,8,"(0, 1)","1,6",0.169842
scene_10604,4,"(2, 3)","2,3",0.093494
scene_13668,7,"(0, 1)","2,3",0.001039
scene_14135,8,"(0, 1)","1,2",0.110849
scene_11118,7,"(3, 4)","2,3",0.224040
scene_14721,6,"(0, 1)","1,2",0.039733
scene_13127,7,"(2, 3)","1,2",0.162531
scene_10343,7,"(3, 4)","3,4",0.175477
scene_13164,7,"(1, 2)","1,2",0.136312
scene_14454,6,"(1, 2)","2,3",0.047385
scene_12114,8,"(6, 7)","2,3",0.058126
scene_12915,6,"(3, 4)","2,3",0.056871
scene_14265,8,"(2, 3)","2,3",0.243815
scene_14481,7,"(3, 4)","3,4",0.117008
scene_11521,8,"(3, 4)","1,2",0.194000
scene_14320,8,"(6, 7)","2,3",0.096240
scene_12627,8,"(3, 4)","1,2",0.157776
scene_10213,8,"(3, 4)","3,4",0.243351
scene_14751,7,"(0, 1)","2,3",0.016248
scene_14837,8,"(5, 6)","1,2",0.087846
scene_14282,7,"(5, 6)","2,3",0.085886
scene_10818,8,"(6, 7)","3,4",0.148408
scene_10664,8,"(4, 5)","3,4",0.127200
scene_11715,8,"(1, 2)","1,8",0.331202
scene_12161,7,"(5, 6)","2,3",0.171976
scene_14300,7,"(2, 3)","3,4",0.159132
scene_11565,7,"(0, 1)","1,6",0.170530
scene_11155,6,"(1, 2)","2,3",0.264929
scene_14159,7,"(4, 5)","2,3",0.098740
scene_14810,7,"(3, 4)","2,3",0.118663
scene_14741,8,"(4, 5)","1,2",0.103500
scene_13250,6,"(1, 2)","1,2",0.066604
scene_11507,8,"(5, 6)","2,3",0.117300
scene_13368,8,"(1, 2)","2,3",0.083386
scene_11922,7,"(0, 1)","1,2",0.046210
scene_11268,8,"(6, 7)","2,3",0.064911
scene_14295,7,"(0, 1)","1,2",0.034017
scene_14148,8,"(2, 3)","2,3",0.176241
scene_10959,7,"(3, 4)","2,3",0.239724
scene_13338,8,"(5, 6)","2,3",0.057566
scene_13068,8,"(5, 6)","3,4",0.153108
scene_13083,8,"(4, 5)","2,3",0.085905
scene_11168,6,"(3, 4)","2,3",0.047213
scene_14980,8,"(4, 5)","3,4",0.066220
scene_11820,8,"(3, 4)","3,4",0.167531
scene_10973,8,"(6, 7)","4,5",0.121218
scene_12949,8,"(1, 2)","2,3",0.196253
scene_13840,8,"(1, 2)","2,3",0.149815
scene_11493,7,"(3, 4)","2,3",0.183268
scene_13566,8,"(2, 3)","1,2",0.175252
scene_14094,8,"(1, 2)","2,3",0.065903
scene_14502,8,"(2, 3)","2,3",0.075456
scene_13560,7,"(1, 2)","2,3",0.058838
scene_10679,8,"(5, 6)","3,4",0.083684
scene_13713,7,"(0, 1)","2,3",0.001908
scene_13160,7,"(0, 1)","2,3",0.025977
scene_14046,8,"(6, 7)","2,3",0.142979
scene_10741,8,"(5, 6)","1,2",0.090887
scene_10665,8,"(3, 4)","2,3",0.190876
scene_10632,7,"(4, 5)","1,2",0.172434
scene_11544,8,"(6, 7)","1,2",0.062735
scene_13626,8,"(0, 1)","2,3",0.121054
scene_10537,6,"(1, 2)","1,2",0.077154
scene_13395,7,"(1, 2)","2,3",0.185786
scene_14130,8,"(0, 1)","2,3",0.088632
scene_11380,7,"(0, 1)","1,2",0.032886
scene_14654,7,"(4, 5)","1,6",0.120634
scene_13312,7,"(0, 1)","2,6",0.040202
scene_13217,7,"(3, 4)","1,2",0.204101
scene_13027,7,"(4, 5)","2,3",0.105260
scene_12211,7,"(5, 6)","3,4",0.099597
scene_13159,8,"(5, 6)","2,3",0.081429
scene_12080,8,"(6, 7)","2,3",0.041954
scene_14759,8,"(0, 1)","2,3",0.177165
scene_13932,8,"(1, 2)","2,3",0.097906
scene_10316,7,"(5, 6)","2,3",0.057242
scene_14475,7,"(0, 1)","1,2",0.031099
scene_14684,7,"(3, 4)","1,2",0.154256
scene_10928,8,"(3, 4)","2,3",0.101874
scene_10787,8,"(1, 2)","3,4",0.131980
scene_11992,7,"(4, 5)","3,4",0.168352
scene_13140,7,"(1, 2)","2,3",0.102373
scene_11400,8,"(6, 7)","2,3",0.108440
scene_10878,7,"(0, 1)","3,4",0.031299
scene_13517,8,"(1, 2)","3,4",0.268681
scene_13513,7,"(4, 5)","3,4",0.145450
scene_13805,7,"(2, 3)","1,2",0.170129
scene_10074,8,"(1, 2)","2,3",0.149218
scene_13601,8,"(6, 7)","2,3",0.058704
scene_12083,7,"(5, 6)","1,2",0.064238
scene_11735,8,"(4, 5)","2,3",0.173714
scene_13777,8,"(2, 3)","2,3",0.104784
scene_13279,8,"(4, 5)","1,2",0.054185
scene_10383,8,"(4, 5)","2,3",0.081002
scene_12157,7,"(5, 6)","2,3",0.039632
scene_12809,7,"(2, 3)","2,3",0.164455
scene_14270,8,"(1, 2)","2,3",0.083268
scene_14244,8,"(2, 3)","2,3",0.299012
scene_13850,8,"(1, 2)","2,3",0.093751
scene_10524,8,"(5, 6)","2,3",0.111498
scene_13710,8,"(4, 5)","2,3",0.258998
scene_13653,8,"(1, 2)","1,5",0.183986
scene_11543,8,"(3, 4)","2,3",0.111823
scene_12290,6,"(2, 3)","2,3",0.150512
scene_14737,8,"(2, 3)","3,4",0.204495
scene_13483,8,"(0, 1)","2,3",0.087281
scene_12905,7,"(4, 5)","2,3",0.148242
scene_12438,8,"(4, 5)","2,3",0.258065
scene_10529,8,"(5, 6)","2,3",0.299436
scene_11606,8,"(1, 2)","2,3",0.123598
scene_14586,7,"(5, 6)","1,2",0.037734
scene_12862,8,"(5, 6)","3,4",0.095268
scene_12688,8,"(3, 4)","2,3",0.086303
scene_13381,7,"(4, 5)","2,3",0.123113
scene_11433,7,"(3, 4)","3,4",0.242102
scene_10580,7,"(0, 1)","1,2",0.043639
scene_14084,8,"(2, 3)","3,4",0.182057
scene_12387,8,"(5, 6)","1,5",0.201059
scene_10333,7,"(5, 6)","2,3",0.188723
scene_11366,7,"(3, 4)","2,3",0.087737
scene_10616,7,"(4, 5)","2,3",0.278351
scene_12469,6,"(2, 3)","1,2",0.086395
scene_13549,8,"(5, 6)","2,3",0.082994
scene_12966,7,"(3, 4)","2,3",0.225042
scene_11033,5,"(3, 4)","2,3",0.065571
scene_11164,7,"(1, 2)","2,3",0.075792
scene_11584,7,"(2, 3)","2,3",0.274975
scene_12780,7,"(3, 4)","2,3",0.146423
scene_12286,6,"(1, 2)","2,3",0.127460
scene_10388,8,"(6, 7)","1,2",0.174245
scene_14436,7,"(4, 5)","1,2",0.121966
scene_13636,8,"(3, 4)","1,2",0.247422
scene_11371,8,"(1, 2)","2,3",0.145937
scene_12652,8,"(6, 7)","2,3",0.259197
scene_14296,7,"(1, 2)","2,3",0.071942
scene_13235,8,"(2, 3)","2,3",0.179481
scene_13680,7,"(5, 6)","1,2",0.047188
scene_12449,7,"(1, 2)","2,3",0.108900
scene_12782,8,"(6, 7)","1,2",0.067872
scene_11386,8,"(3, 4)","2,3",0.185834
scene_13174,8,"(0, 1)","2,3",0.115666
scene_11675,7,"(4, 5)","1,2",0.168359
scene_11587,8,"(3, 4)","2,3",0.113411
scene_11159,8,"(3, 4)","2,3",0.225300
scene_11528,7,"(4, 5)","3,4",0.051390
scene_11491,7,"(4, 5)","4,5",0.073149
scene_10651,8,"(1, 2)","2,3",0.172898
scene_12498,7,"(3, 4)","2,3",0.149375
scene_12142,8,"(1, 2)","2,3",0.112043
scene_13384,8,"(2, 3)","3,4",0.209105
scene_14920,8,"(1, 2)","1,2",0.111895
scene_11794,8,"(2, 3)","2,3",0.100482
scene_12900,8,"(5, 6)","2,3",0.129167
scene_11015,7,"(0, 1)","2,3",0.074394
scene_14450,7,"(3, 4)","2,3",0.120110
scene_10707,8,"(6, 7)","3,4",0.132336
scene_12647,8,"(2, 3)","1,2",0.206477
scene_14408,8,"(0, 1)","3,4",0.112681
scene_10345,8,"(4, 5)","2,3",0.114838
scene_12927,6,"(1, 2)","1,2",0.118630
scene_11407,7,"(0, 1)","2,3",0.068144
scene_10424,7,"(2, 3)","2,3",0.119274
scene_11846,8,"(3, 4)","1,8",0.166940
scene_10253,8,"(5, 6)","3,4",0.069110
scene_14763,6,"(4, 5)","2,3",0.047618
scene_12054,7,"(4, 5)","2,3",0.084493
scene_11949,8,"(0, 1)","1,2",0.300347
scene_14677,7,"(0, 1)","2,3",0.000832
scene_11317,8,"(1, 2)","3,4",0.085910
scene_10772,7,"(4, 5)","2,3",0.086166
scene_12670,8,"(5, 6)","3,4",0.151739
scene_12342,8,"(5, 6)","2,3",0.091284
scene_11843,7,"(4, 5)","2,3",0.056793
scene_10168,7,"(1, 2)","2,3",0.084395
scene_13578,7,"(3, 4)","2,3",0.133309
scene_13246,8,"(1, 2)","1,2",0.208707
scene_14936,8,"(6, 7)","2,3",0.061017
scene_12378,8,"(2, 3)","4,5",0.161372
scene_11896,8,"(2, 3)","2,3",0.057855
scene_11575,8,"(0, 1)","2,3",0.081667
scene_12077,8,"(1, 2)","1,2",0.067139
scene_12434,8,"(1, 2)","1,2",0.097075
scene_13662,7,"(5, 6)","2,3",0.190367
scene_13832,6,"(0, 1)","2,3",0.021215
scene_14194,7,"(5, 6)","2,3",0.143419
scene_10314,8,"(6, 7)","3,4",0.117563
scene_11176,7,"(3, 4)","2,6",0.100162
scene_14266,7,"(1, 2)","1,2",0.111756
scene_10233,8,"(5, 6)","2,3",0.171015
scene_10154,8,"(4, 5)","2,3",0.301265
scene_13665,8,"(5, 6)","2,3",0.076256
scene_11892,8,"(1, 2)","1,2",0.124410
scene_11272,7,"(3, 4)","1,2",0.171309
scene_10303,8,"(1, 2)","3,4",0.111216
scene_13552,7,"(4, 5)","2,3",0.072704
scene_11442,8,"(2, 3)","2,3",0.152557
scene_10230,7,"(2, 3)","1,2",0.115081
scene_14551,8,"(3, 4)","3,4",0.154349
scene_11126,7,"(3, 4)","1,2",0.205756
scene_13999,8,"(4, 5)","1,2",0.098781
scene_11241,7,"(5, 6)","2,3",0.089096
scene_12587,7,"(2, 3)","1,2",0.077882
scene_11812,8,"(2, 3)","2,3",0.171090
scene_14473,7,"(2, 3)","1,2",0.184888
scene_10279,7,"(2, 3)","1,2",0.135857
scene_11802,8,"(4, 5)","3,4",0.110514
scene_10619,8,"(3, 4)","2,3",0.126127
scene_11295,7,"(3, 4)","2,3",0.119143
scene_14576,8,"(0, 1)","2,3",0.073844
scene_14647,8,"(6, 7)","2,3",0.125319
scene_12559,7,"(5, 6)","2,3",0.196482
scene_13800,8,"(3, 4)","1,2",0.142508
scene_12634,7,"(2, 3)","2,3",0.151200
scene_14222,8,"(1, 2)","1,2",0.111017
scene_12791,7,"(2, 3)","2,3",0.126758
scene_11839,8,"(2, 3)","2,3",0.209928
scene_13880,7,"(3, 4)","2,3",0.182712
scene_14962,8,"(0, 1)","2,3",0.107384
scene_12310,7,"(4, 5)","1,2",0.167795
scene_13479,7,"(1, 2)","2,3",0.129046
scene_11901,7,"(5, 6)","1,2",0.211303
scene_12024,6,"(1, 2)","2,3",0.128697
scene_12573,8,"(0, 1)","2,6",0.107542
scene_13167,8,"(2, 3)","3,4",0.165084
scene_10726,8,"(4, 5)","2,3",0.163198
scene_13845,7,"(4, 5)","2,3",0.159601
scene_12685,7,"(4, 5)","2,3",0.037779
scene_13111,7,"(5, 6)","1,2",0.062861
scene_14938,8,"(3, 4)","6,7",0.251706
scene_10627,8,"(2, 3)","2,3",0.195494
scene_12468,7,"(1, 2)","1,2",0.069411
scene_10711,7,"(1, 2)","1,2",0.215906
scene_10809,7,"(2, 3)","1,2",0.144222
scene_11049,8,"(1, 2)","2,3",0.160214
scene_10600,7,"(3, 4)","2,3",0.129398
scene_10422,7,"(4, 5)","1,2",0.175578
scene_13753,8,"(6, 7)","1,2",0.153929
scene_13708,8,"(1, 2)","1,2",0.143132
scene_13341,7,"(3, 4)","2,5",0.114742
scene_12644,8,"(4, 5)","1,2",0.134029
scene_13357,8,"(5, 6)","1,2",0.172066
scene_12981,8,"(5, 6)","2,3",0.155265
scene_11439,8,"(2, 3)","2,3",0.251916
scene_11432,7,"(2, 3)","3,4",0.219912
scene_13181,7,"(3, 4)","2,3",0.290466
scene_14786,7,"(5, 6)","1,2",0.174071
scene_12089,6,"(3, 4)","1,2",0.198182
scene_14184,7,"(3, 4)","2,3",0.172591
scene_10468,5,"(1, 2)","3,4",0.052696
scene_13501,8,"(5, 6)","1,2",0.069281
scene_12091,7,"(2, 3)","2,3",0.321048
scene_10312,8,"(1, 2)","1,2",0.202261
scene_10689,7,"(1, 2)","1,2",0.139879
scene_13193,7,"(5, 6)","2,3",0.138748
scene_11365,7,"(4, 5)","1,2",0.138042
scene_13663,7,"(3, 4)","2,3",0.101951
scene_14635,8,"(1, 2)","2,6",0.130273
scene_14317,7,"(4, 5)","1,2",0.317688
scene_11271,8,"(5, 6)","1,2",0.204102
scene_13926,8,"(0, 1)","2,3",0.100789
scene_10322,8,"(4, 5)","2,3",0.054965
scene_12147,8,"(0, 1)","3,4",0.130371
scene_11641,8,"(6, 7)","1,2",0.067708
scene_12413,7,"(0, 1)","1,2",0.015568
scene_11785,8,"(6, 7)","1,2",0.050255
scene_10997,7,"(5, 6)","1,2",0.106010
scene_10434,8,"(0, 1)","2,3",0.078541
scene_11789,4,"(0, 1)","1,2",0.035020
scene_10360,8,"(3, 4)","2,3",0.107537
scene_13669,7,"(1, 2)","1,2",0.150199
scene_12826,7,"(5, 6)","1,2",0.037117
scene_11885,7,"(1, 2)","1,5",0.044814
scene_12532,8,"(0, 1)","3,4",0.050380
scene_14260,8,"(5, 6)","1,2",0.230815
scene_10704,7,"(1, 2)","1,2",0.131886
scene_11331,7,"(0, 1)","2,3",0.169521
scene_10085,8,"(1, 2)","2,3",0.193095
scene_11660,8,"(4, 5)","2,3",0.243040
scene_13847,7,"(3, 4)","1,2",0.141421
scene_14710,8,"(2, 3)","1,2",0.084477
scene_11711,8,"(0, 1)","1,2",0.063521
scene_12623,8,"(4, 5)","2,3",0.194418
scene_14332,7,"(5, 6)","2,3",0.072810
scene_11657,7,"(5, 6)","2,3",0.065797
scene_12349,7,"(4, 5)","1,2",0.177683
scene_11759,7,"(3, 4)","1,2",0.152106
scene_12359,8,"(5, 6)","1,2",0.101281
scene_14232,8,"(3, 4)","2,3",0.111936
scene_10318,8,"(0, 1)","3,4",0.102071
scene_11884,8,"(0, 1)","1,8",0.063433
scene_14695,7,"(4, 5)","2,3",0.051617
scene_11787,8,"(4, 5)","2,3",0.072189
scene_10173,8,"(3, 4)","2,3",0.108414
scene_13041,8,"(0, 1)","2,3",0.066991
scene_11627,7,"(0, 1)","2,3",0.118310
scene_14637,7,"(4, 5)","2,3",0.059489
scene_14617,7,"(5, 6)","1,2",0.088502
scene_13305,7,"(2, 3)","2,3",0.209369
scene_12738,7,"(4, 5)","2,3",0.072717
scene_13416,8,"(2, 3)","3,4",0.070359
scene_12289,7,"(0, 1)","1,2",0.048415
scene_12050,8,"(4, 5)","2,3",0.072114
scene_13907,7,"(5, 6)","1,2",0.192494
scene_14304,8,"(5, 6)","2,3",0.202626
scene_12182,8,"(3, 4)","2,3",0.102283
scene_14571,8,"(6, 7)","2,3",0.124142
scene_10530,7,"(1, 2)","2,3",0.124854
scene_13870,8,"(0, 1)","2,3",0.139257
scene_14966,7,"(0, 1)","2,3",0.025252
scene_14822,4,"(2, 3)","2,3",0.049084
scene_12038,7,"(1, 2)","2,3",0.061677
scene_13445,8,"(1, 2)","2,3",0.085109
scene_10492,8,"(1, 2)","2,3",0.084090
scene_13806,8,"(4, 5)","2,3",0.217772
scene_11186,7,"(4, 5)","2,3",0.138795
scene_11047,7,"(2, 3)","2,3",0.134524
scene_13132,8,"(6, 7)","3,4",0.101149
scene_14873,8,"(2, 3)","2,3",0.186372
scene_13531,8,"(2, 3)","3,4",0.089162
scene_10866,8,"(6, 7)","2,3",0.100382
scene_11235,8,"(3, 4)","2,3",0.111309
scene_14964,8,"(0, 1)","1,2",0.157433
scene_10031,7,"(2, 3)","2,3",0.111370
scene_10224,7,"(3, 4)","2,3",0.145683
scene_12455,8,"(3, 4)","2,3",0.228996
scene_11619,8,"(4, 5)","4,5",0.122786
scene_10904,8,"(1, 2)","1,2",0.095631
scene_10186,7,"(5, 6)","1,2",0.092622
scene_11264,8,"(1, 2)","2,3",0.243231
scene_14841,8,"(2, 3)","1,2",0.068879
scene_12159,7,"(5, 6)","1,2",0.109492
scene_14311,8,"(6, 7)","2,3",0.137644
scene_12430,7,"(0, 1)","2,3",0.088908
scene_14776,6,"(0, 1)","1,2",0.033210
scene_12779,8,"(0, 1)","3,4",0.110228
scene_11161,7,"(3, 4)","1,5",0.237029
scene_10455,8,"(3, 4)","1,2",0.112063
scene_11761,7,"(3, 4)","2,3",0.161809
scene_11414,8,"(4, 5)","1,2",0.142038
scene_10467,6,"(3, 4)","1,2",0.104643
scene_12099,7,"(0, 1)","1,2",0.000985
scene_13094,8,"(5, 6)","2,3",0.063056
scene_10883,7,"(0, 1)","2,3",0.039017
scene_14119,7,"(5, 6)","2,3",0.077507
scene_11697,7,"(1, 2)","1,2",0.130563
scene_11811,6,"(0, 1)","2,3",0.041805
scene_13906,8,"(3, 4)","2,3",0.079595
scene_14375,8,"(6, 7)","2,3",0.090695
scene_11737,7,"(3, 4)","2,3",0.084464
scene_12713,6,"(2, 3)","2,3",0.088551
scene_11815,8,"(4, 5)","2,3",0.261254
scene_11115,7,"(0, 1)","1,2",0.042215
scene_10334,8,"(4, 5)","1,2",0.169764
scene_12762,8,"(0, 1)","1,2",0.108056
scene_14693,7,"(1, 2)","1,2",0.213092
scene_12531,8,"(1, 2)","3,4",0.245780
scene_14104,6,"(4, 5)","1,2",0.166994
scene_14042,8,"(3, 4)","1,2",0.103989
scene_10638,8,"(2, 3)","5,6",0.149873
scene_10215,8,"(0, 1)","1,2",0.070284
scene_10347,8,"(0, 1)","2,3",0.300562
scene_12443,8,"(5, 6)","1,5",0.172397
scene_14527,7,"(2, 3)","2,3",0.157949
scene_13183,8,"(4, 5)","3,4",0.216932
scene_14000,8,"(4, 5)","2,3",0.059043
scene_12957,7,"(5, 6)","2,3",0.077517
scene_11277,7,"(0, 1)","1,6",0.067018
scene_11516,8,"(1, 2)","3,4",0.075474
scene_10645,6,"(2, 3)","2,3",0.135308
scene_11397,7,"(0, 1)","2,3",0.016346
scene_13623,8,"(1, 2)","1,2",0.101785
scene_11720,7,"(4, 5)","1,6",0.321864
scene_11541,7,"(1, 2)","2,3",0.206161
scene_10882,6,"(3, 4)","2,3",0.051325
scene_14687,6,"(0, 1)","2,3",0.001071
scene_13058,8,"(2, 3)","2,3",0.125632
scene_13735,8,"(1, 2)","2,3",0.134384
scene_10125,8,"(4, 5)","3,4",0.170166
scene_13632,8,"(1, 2)","2,3",0.175145
scene_14369,8,"(4, 5)","1,2",0.166840
scene_14808,8,"(6, 7)","1,8",0.145308
scene_10285,7,"(3, 4)","1,2",0.221624
scene_11642,8,"(5, 6)","1,2",0.104804
scene_12693,8,"(4, 5)","2,3",0.175557
scene_12320,8,"(2, 3)","2,3",0.111096
scene_14144,8,"(3, 4)","2,3",0.125025
scene_10744,8,"(6, 7)","2,3",0.045032
scene_10025,8,"(5, 6)","2,3",0.102536
scene_11438,7,"(1, 2)","2,3",0.306183
scene_11392,7,"(5, 6)","2,3",0.131485
scene_13884,8,"(5, 6)","2,3",0.112481
scene_13124,8,"(0, 1)","1,2",0.077285
scene_12880,8,"(4, 5)","2,3",0.176705
scene_11120,8,"(5, 6)","2,3",0.177342
scene_10739,7,"(2, 3)","2,3",0.159563
scene_14440,8,"(0, 1)","2,3",0.080635
scene_11096,8,"(0, 1)","1,2",0.147398
scene_12842,7,"(3, 4)","2,3",0.236944
scene_13400,5,"(1, 2)","1,2",0.044342
scene_12695,8,"(6, 7)","2,3",0.196108
scene_12495,7,"(0, 1)","1,2",0.000767
scene_10107,8,"(2, 3)","2,3",0.085592
scene_12281,8,"(4, 5)","2,3",0.085765
scene_12633,8,"(6, 7)","2,3",0.078102
scene_13813,7,"(4, 5)","2,3",0.170902
scene_12514,8,"(4, 5)","1,2",0.150477
scene_12547,8,"(3, 4)","2,3",0.149048
scene_13355,8,"(6, 7)","2,3",0.162013
scene_14515,8,"(2, 3)","3,4",0.277884
scene_12298,8,"(0, 1)","1,8",0.083073
scene_14067,8,"(5, 6)","1,2",0.196644
scene_11758,7,"(2, 3)","1,2",0.251741
scene_13309,8,"(6, 7)","2,3",0.127388
scene_10927,8,"(3, 4)","1,2",0.152117
scene_12352,7,"(3, 4)","1,2",0.212123
scene_11142,8,"(1, 2)","2,3",0.120789
scene_13125,6,"(2, 3)","2,3",0.167531
scene_10471,7,"(4, 5)","3,4",0.115713
scene_11506,7,"(3, 4)","2,3",0.088726
scene_13574,8,"(3, 4)","2,6",0.099244
scene_13944,5,"(1, 2)","2,3",0.068752
scene_11435,8,"(5, 6)","1,2",0.096381
scene_13814,8,"(4, 5)","2,3",0.160480
scene_13649,7,"(5, 6)","1,2",0.062785
scene_10919,6,"(3, 4)","3,4",0.064533
scene_11976,8,"(0, 1)","2,3",0.191796
scene_14594,7,"(4, 5)","2,3",0.258076
scene_10634,7,"(2, 3)","1,5",0.110450
scene_14860,6,"(1, 2)","2,3",0.059993
scene_12079,8,"(5, 6)","1,2",0.086786
scene_12368,8,"(0, 1)","2,3",0.115036
scene_10425,6,"(0, 1)","3,4",0.009147
scene_14501,8,"(2, 3)","1,2",0.214690
scene_11280,8,"(1, 2)","1,2",0.133191
scene_12460,8,"(3, 4)","2,3",0.138830
scene_13960,6,"(1, 2)","2,3",0.064939
scene_14381,8,"(5, 6)","5,6",0.096668
scene_12955,8,"(3, 4)","1,2",0.142275
scene_13558,8,"(2, 3)","1,2",0.163225
scene_11733,7,"(2, 3)","2,3",0.072169
scene_13075,7,"(0, 1)","2,3",0.034288
scene_12727,7,"(0, 1)","1,2",0.045904
scene_11449,7,"(0, 1)","1,2",0.052630
scene_14095,8,"(2, 3)","1,2",0.165251
scene_13739,8,"(3, 4)","2,3",0.128039
scene_12746,7,"(2, 3)","2,3",0.088001
scene_11351,8,"(6, 7)","2,3",0.072628
scene_14349,8,"(2, 3)","2,3",0.213173
scene_12301,7,"(0, 1)","2,3",0.023772
scene_12403,8,"(1, 2)","1,2",0.089101
scene_10245,7,"(0, 1)","2,3",0.033690
scene_14183,8,"(1, 2)","2,3",0.059152
scene_13700,8,"(3, 4)","2,3",0.143015
scene_13328,7,"(3, 4)","1,2",0.150787
