scenario,seq_len,ground_truth,answer,lpips,seq_lpips
scene_13381,7,True,no,0.123113,0.172035
scene_11433,7,True,no,0.242102,0.256734
scene_10580,7,True,no,0.043639,0.173996
scene_14084,8,True,no,0.182057,0.249787
scene_12387,8,False,no,0.201059,0.297311
scene_10333,7,False,no,0.188723,0.294774
scene_11366,7,True,no,0.087737,0.119747
scene_10616,7,True,no,0.278351,0.244269
scene_12469,6,False,no,0.086395,0.076219
scene_13549,8,True,no,0.082994,0.174764
scene_12966,7,False,no,0.225042,0.241919
scene_11033,5,True,yes,0.065571,0.080178
scene_11164,7,True,yes,0.075792,0.101410
scene_11584,7,True,no,0.274975,0.243939
scene_12780,7,True,yes,0.146423,0.210517
scene_12286,6,True,no,0.127460,0.157490
scene_10388,8,False,yes,0.174245,0.247619
scene_14436,7,True,yes,0.121966,0.173785
scene_13636,8,True,no,0.247422,0.354812
scene_11371,8,False,no,0.145937,0.156891
scene_12652,8,False,no,0.259197,0.207910
scene_14296,7,True,no,0.071942,0.279668
scene_13235,8,False,no,0.179481,0.191417
scene_13680,7,False,yes,0.047188,0.181395
scene_12449,7,False,no,0.108900,0.149890
scene_12782,8,True,no,0.067872,0.232472
scene_11386,8,False,no,0.185834,0.266545
scene_13174,8,True,no,0.115666,0.219132
scene_11675,7,True,no,0.168359,0.169028
scene_11587,8,True,no,0.113411,0.268790
scene_11159,8,True,yes,0.225300,0.218747
scene_11528,7,False,no,0.051390,0.149732
scene_11491,7,False,no,0.073149,0.125242
scene_10651,8,False,no,0.172898,0.208719
scene_12498,7,True,no,0.149375,0.214062
scene_12142,8,False,yes,0.112043,0.312782
scene_13384,8,False,no,0.209105,0.238476
scene_14920,8,True,no,0.111895,0.179364
scene_11794,8,True,no,0.100482,0.171161
scene_12900,8,True,no,0.129167,0.201685
scene_11015,7,False,yes,0.074394,0.212914
scene_14450,7,False,no,0.120110,0.184957
scene_10707,8,True,no,0.132336,0.297424
scene_12647,8,False,no,0.206477,0.285311
scene_14408,8,False,no,0.112681,0.160722
scene_10345,8,False,no,0.114838,0.182185
scene_12927,6,False,no,0.118630,0.180254
scene_11407,7,True,no,0.068144,0.296678
scene_10424,7,True,yes,0.119274,0.130500
scene_11846,8,True,no,0.166940,0.278374
scene_10253,8,False,no,0.069110,0.242055
scene_14763,6,False,no,0.047618,0.152682
scene_12054,7,False,no,0.084493,0.149746
scene_11949,8,True,yes,0.300347,0.253703
scene_14677,7,True,yes,0.000832,0.145039
scene_11317,8,True,no,0.085910,0.169803
scene_10772,7,False,no,0.086166,0.180493
scene_12670,8,True,no,0.151739,0.268755
scene_12342,8,False,yes,0.091284,0.192648
scene_11843,7,False,no,0.056793,0.128376
scene_10168,7,True,yes,0.084395,0.124119
scene_13578,7,True,no,0.133309,0.153684
scene_13246,8,False,no,0.208707,0.228466
scene_14936,8,True,no,0.061017,0.219328
scene_12378,8,True,no,0.161372,0.212028
scene_11896,8,True,no,0.057855,0.198529
scene_11575,8,True,no,0.081667,0.297078
scene_12077,8,True,no,0.067139,0.108159
scene_12434,8,False,yes,0.097075,0.167261
scene_13662,7,False,no,0.190367,0.238906
scene_13832,6,True,no,0.021215,0.132889
scene_14194,7,True,no,0.143419,0.183037
scene_10314,8,False,yes,0.117563,0.253435
scene_11176,7,False,no,0.100162,0.194004
scene_14266,7,True,no,0.111756,0.242277
scene_10233,8,False,yes,0.171015,0.218347
scene_10154,8,False,no,0.301265,0.324624
scene_13665,8,True,no,0.076256,0.135917
scene_11892,8,False,no,0.124410,0.249970
scene_11272,7,False,no,0.171309,0.190067
scene_10303,8,False,no,0.111216,0.194226
scene_13552,7,False,no,0.072704,0.149816
scene_11442,8,True,no,0.152557,0.240121
scene_10230,7,True,no,0.115081,0.217620
scene_14551,8,False,no,0.154349,0.248800
scene_11126,7,True,yes,0.205756,0.252873
scene_13999,8,True,no,0.098781,0.261757
scene_11241,7,True,no,0.089096,0.222982
scene_12587,7,False,no,0.077882,0.131059
scene_11812,8,False,no,0.171090,0.168800
scene_14473,7,True,no,0.184888,0.264530
scene_10279,7,True,yes,0.135857,0.246308
scene_11802,8,False,no,0.110514,0.191692
scene_10619,8,True,no,0.126127,0.180940
scene_11295,7,True,no,0.119143,0.132837
scene_14576,8,False,yes,0.073844,0.219484
scene_14647,8,False,no,0.125319,0.195364
scene_12559,7,False,yes,0.196482,0.248766
scene_13800,8,False,no,0.142508,0.216486
scene_12634,7,False,no,0.151200,0.109615
scene_14222,8,True,yes,0.111017,0.137624
scene_12791,7,True,no,0.126758,0.167096
scene_11839,8,True,no,0.209928,0.218145
scene_13880,7,False,no,0.182712,0.205074
scene_14962,8,False,no,0.107384,0.189087
scene_12310,7,True,no,0.167795,0.198659
scene_13479,7,True,no,0.129046,0.132488
scene_11901,7,False,no,0.211303,0.281355
scene_12024,6,False,no,0.128697,0.120784
scene_12573,8,False,yes,0.107542,0.205398
scene_13167,8,False,no,0.165084,0.247609
scene_10726,8,True,no,0.163198,0.215177
scene_13845,7,False,yes,0.159601,0.245551
scene_12685,7,False,no,0.037779,0.102200
scene_13111,7,True,yes,0.062861,0.147494
scene_14938,8,True,no,0.251706,0.246237
scene_10627,8,True,no,0.195494,0.327803
scene_12468,7,False,no,0.069411,0.106690
scene_10711,7,True,no,0.215906,0.218805
scene_10809,7,True,no,0.144222,0.196751
scene_11049,8,True,yes,0.160214,0.190149
scene_10600,7,False,no,0.129398,0.210807
scene_10422,7,True,no,0.175578,0.260607
scene_13753,8,True,no,0.153929,0.230169
scene_13708,8,False,yes,0.143132,0.270691
scene_13341,7,False,no,0.114742,0.194841
scene_12644,8,True,no,0.134029,0.215333
scene_13357,8,True,no,0.172066,0.209310
scene_12981,8,True,no,0.155265,0.234037
scene_11439,8,False,no,0.251916,0.250607
scene_11432,7,True,no,0.219912,0.194038
scene_13181,7,True,no,0.290466,0.237252
scene_14786,7,True,no,0.174071,0.231617
scene_12089,6,True,no,0.198182,0.191413
scene_14184,7,True,no,0.172591,0.179944
scene_10468,5,True,no,0.052696,0.071341
scene_13501,8,False,no,0.069281,0.183767
scene_12091,7,False,no,0.321048,0.274782
scene_10312,8,True,no,0.202261,0.185726
scene_10689,7,False,no,0.139879,0.251757
scene_13193,7,True,no,0.138748,0.260287
scene_11365,7,True,no,0.138042,0.188072
scene_13663,7,True,yes,0.101951,0.132960
scene_14635,8,False,no,0.130273,0.194928
scene_14317,7,False,no,0.317688,0.270587
scene_11271,8,False,no,0.204102,0.317472
scene_13926,8,True,no,0.100789,0.251715
scene_10322,8,False,no,0.054965,0.121667
scene_12147,8,False,no,0.130371,0.339529
scene_11641,8,True,no,0.067708,0.211828
scene_12413,7,True,no,0.015568,0.182896
scene_11785,8,False,no,0.050255,0.180440
scene_10997,7,True,no,0.106010,0.218923
scene_10434,8,True,no,0.078541,0.268289
scene_11789,4,False,no,0.035020,0.078626
scene_10360,8,False,no,0.107537,0.182438
scene_13669,7,True,no,0.150199,0.256123
scene_12826,7,True,no,0.037117,0.112263
scene_11885,7,True,no,0.044814,0.171154
scene_12532,8,False,yes,0.050380,0.245099
scene_14260,8,False,no,0.230815,0.245826
scene_10704,7,True,no,0.131886,0.185636
scene_11331,7,True,yes,0.169521,0.172277
scene_10085,8,False,yes,0.193095,0.249500
scene_11660,8,False,no,0.243040,0.376749
scene_13847,7,False,no,0.141421,0.187149
scene_14710,8,True,yes,0.084477,0.175305
scene_11711,8,True,yes,0.063521,0.155364
scene_12623,8,True,yes,0.194418,0.251979
scene_14332,7,False,no,0.072810,0.126629
scene_11657,7,False,no,0.065797,0.089380
scene_12349,7,False,no,0.177683,0.224422
scene_11759,7,False,no,0.152106,0.252312
scene_12359,8,True,no,0.101281,0.250149
scene_14232,8,True,no,0.111936,0.216907
scene_10318,8,False,no,0.102071,0.313669
scene_11884,8,True,no,0.063433,0.225121
scene_14695,7,True,no,0.051617,0.124968
scene_11787,8,False,no,0.072189,0.164650
scene_10173,8,False,no,0.108414,0.179112
scene_13041,8,False,no,0.066991,0.223098
scene_11627,7,True,no,0.118310,0.173865
scene_14637,7,True,no,0.059489,0.102394
scene_14617,7,True,no,0.088502,0.200629
scene_13305,7,True,yes,0.209369,0.178224
scene_12738,7,True,yes,0.072717,0.122730
scene_13416,8,False,no,0.070359,0.173394
scene_12289,7,False,no,0.048415,0.202673
scene_12050,8,True,no,0.072114,0.129597
scene_13907,7,True,no,0.192494,0.279805
scene_14304,8,True,no,0.202626,0.247144
scene_12182,8,True,no,0.102283,0.226082
scene_14571,8,False,no,0.124142,0.279812
scene_10530,7,False,no,0.124854,0.209447
scene_13870,8,True,yes,0.139257,0.284162
scene_14966,7,True,no,0.025252,0.184634
scene_14822,4,False,no,0.049084,0.049250
scene_12038,7,False,no,0.061677,0.143376
scene_13445,8,True,no,0.085109,0.203932
scene_10492,8,False,yes,0.084090,0.216938
scene_13806,8,True,yes,0.217772,0.305304
scene_11186,7,False,no,0.138795,0.165466
scene_11047,7,False,no,0.134524,0.256648
scene_13132,8,True,no,0.101149,0.177445
scene_14873,8,True,no,0.186372,0.272374
scene_13531,8,True,yes,0.089162,0.214592
scene_10866,8,False,no,0.100382,0.188232
scene_11235,8,True,no,0.111309,0.155690
scene_14964,8,True,no,0.157433,0.248531
scene_10031,7,True,yes,0.111370,0.150658
scene_10224,7,True,no,0.145683,0.230635
scene_12455,8,True,no,0.228996,0.298295
scene_11619,8,False,no,0.122786,0.201594
scene_10904,8,True,no,0.095631,0.215146
scene_10186,7,False,no,0.092622,0.177007
scene_11264,8,True,yes,0.243231,0.218755
scene_14841,8,True,no,0.068879,0.143519
scene_12159,7,True,no,0.109492,0.213004
scene_14311,8,False,no,0.137644,0.209762
scene_12430,7,False,yes,0.088908,0.138393
scene_14776,6,False,no,0.033210,0.095725
scene_12779,8,False,no,0.110228,0.200089
scene_11161,7,False,no,0.237029,0.283611
scene_10455,8,True,no,0.112063,0.198053
scene_11761,7,True,no,0.161809,0.245328
scene_11414,8,True,no,0.142038,0.205559
scene_10467,6,False,yes,0.104643,0.109760
scene_12099,7,False,no,0.000985,0.214749
scene_13094,8,False,no,0.063056,0.150239
scene_10883,7,True,no,0.039017,0.142284
scene_14119,7,True,no,0.077507,0.163781
scene_11697,7,False,no,0.130563,0.206228
scene_11811,6,False,yes,0.041805,0.131959
scene_13906,8,False,yes,0.079595,0.206895
scene_14375,8,False,yes,0.090695,0.213629
scene_11737,7,True,yes,0.084464,0.124597
scene_12713,6,True,no,0.088551,0.130238
scene_11815,8,False,no,0.261254,0.269776
scene_11115,7,False,no,0.042215,0.191784
scene_10334,8,True,no,0.169764,0.260887
scene_12762,8,False,no,0.108056,0.222118
scene_14693,7,True,no,0.213092,0.147658
scene_12531,8,True,no,0.245780,0.226920
scene_14104,6,True,no,0.166994,0.167799
scene_14042,8,False,yes,0.103989,0.222629
scene_10638,8,False,no,0.149873,0.215003
scene_10215,8,False,no,0.070284,0.284321
scene_10347,8,False,no,0.300562,0.204790
scene_12443,8,False,yes,0.172397,0.246163
scene_14527,7,False,no,0.157949,0.159158
scene_13183,8,False,no,0.216932,0.330093
scene_14000,8,False,no,0.059043,0.209442
scene_12957,7,False,yes,0.077517,0.211732
scene_11277,7,False,yes,0.067018,0.129390
scene_11516,8,True,no,0.075474,0.276807
scene_10645,6,True,no,0.135308,0.209660
scene_11397,7,False,no,0.016346,0.136497
scene_13623,8,False,no,0.101785,0.150441
scene_11720,7,False,no,0.321864,0.309719
scene_11541,7,False,no,0.206161,0.132958
scene_10882,6,False,no,0.051325,0.097041
scene_14687,6,False,no,0.001071,0.072980
scene_13058,8,False,yes,0.125632,0.251500
scene_13735,8,False,no,0.134384,0.211015
scene_10125,8,False,no,0.170166,0.295864
scene_13632,8,False,no,0.175145,0.369197
scene_14369,8,True,no,0.166840,0.203881
scene_14808,8,True,yes,0.145308,0.239669
scene_10285,7,True,no,0.221624,0.286825
scene_11642,8,False,yes,0.104804,0.164402
scene_12693,8,True,no,0.175557,0.261979
scene_12320,8,False,yes,0.111096,0.154688
scene_14144,8,False,no,0.125025,0.226804
scene_10744,8,True,yes,0.045032,0.183287
scene_10025,8,True,yes,0.102536,0.200899
scene_11438,7,True,no,0.306183,0.290963
scene_11392,7,False,no,0.131485,0.174330
scene_13884,8,False,no,0.112481,0.185831
scene_13124,8,False,no,0.077285,0.224080
scene_12880,8,False,yes,0.176705,0.243053
scene_11120,8,True,no,0.177342,0.239781
scene_10739,7,False,yes,0.159563,0.181384
scene_14440,8,True,yes,0.080635,0.216501
scene_11096,8,True,yes,0.147398,0.277448
scene_12842,7,False,yes,0.236944,0.327981
scene_13400,5,False,no,0.044342,0.089090
scene_12695,8,False,no,0.196108,0.226833
scene_12495,7,False,no,0.000767,0.235306
scene_10107,8,False,no,0.085592,0.178164
scene_12281,8,False,no,0.085765,0.144477
scene_12633,8,True,no,0.078102,0.207650
scene_13813,7,True,no,0.170902,0.230488
scene_12514,8,True,no,0.150477,0.272052
scene_12547,8,True,yes,0.149048,0.240707
scene_13355,8,False,no,0.162013,0.281164
scene_14515,8,True,no,0.277884,0.282899
scene_12298,8,False,no,0.083073,0.211084
scene_14067,8,True,no,0.196644,0.268762
scene_11758,7,False,no,0.251741,0.319035
scene_13309,8,False,no,0.127388,0.205094
scene_10927,8,True,no,0.152117,0.257700
scene_12352,7,False,no,0.212123,0.237952
scene_11142,8,False,no,0.120789,0.197991
scene_13125,6,False,no,0.167531,0.197579
scene_10471,7,True,yes,0.115713,0.163618
scene_11506,7,True,no,0.088726,0.130812
scene_13574,8,False,no,0.099244,0.202123
scene_13944,5,True,no,0.068752,0.047021
scene_11435,8,False,yes,0.096381,0.173723
scene_13814,8,True,no,0.160480,0.238394
scene_13649,7,True,yes,0.062785,0.189670
scene_10919,6,False,no,0.064533,0.074143
scene_11976,8,True,no,0.191796,0.250408
scene_14594,7,False,no,0.258076,0.278418
scene_10634,7,False,no,0.110450,0.143147
scene_14860,6,False,no,0.059993,0.189867
scene_12079,8,False,yes,0.086786,0.137448
scene_12368,8,True,no,0.115036,0.209188
scene_10425,6,True,no,0.009147,0.082856
scene_14501,8,False,no,0.214690,0.270852
scene_11280,8,True,no,0.133191,0.228457
scene_12460,8,True,no,0.138830,0.203878
scene_13960,6,False,no,0.064939,0.159773
scene_14381,8,False,no,0.096668,0.271126
scene_12955,8,False,no,0.142275,0.267175
scene_13558,8,False,no,0.163225,0.179825
scene_11733,7,False,no,0.072169,0.224464
scene_13075,7,True,no,0.034288,0.167425
scene_12727,7,True,no,0.045904,0.160516
scene_11449,7,True,no,0.052630,0.135984
scene_14095,8,True,yes,0.165251,0.144173
scene_13739,8,False,no,0.128039,0.251006
scene_12746,7,False,no,0.088001,0.137388
scene_11351,8,True,no,0.072628,0.187641
scene_14349,8,False,no,0.213173,0.198282
scene_12301,7,False,no,0.023772,0.212301
scene_12403,8,True,no,0.089101,0.286042
scene_10245,7,True,no,0.033690,0.200376
scene_14183,8,True,no,0.059152,0.270078
scene_13700,8,False,no,0.143015,0.235540
scene_13328,7,False,no,0.150787,0.152361
scene_11527,7,False,no,0.115593,0.143008
scene_13028,8,False,no,0.145943,0.179719
scene_13051,7,True,no,0.168279,0.262405
scene_10396,7,False,no,0.101908,0.181684
scene_11769,8,True,no,0.079580,0.311804
scene_10382,7,True,no,0.032091,0.142665
scene_10349,7,True,no,0.033922,0.208785
scene_14455,8,True,no,0.055600,0.132020
scene_10374,8,True,yes,0.147811,0.258362
scene_10274,8,True,no,0.075546,0.129230
scene_11943,8,True,no,0.181002,0.331308
scene_12815,8,False,no,0.205775,0.300423
scene_10626,7,False,no,0.167200,0.249841
scene_11534,8,True,no,0.111183,0.244848
scene_14632,7,True,no,0.158047,0.282493
scene_12726,8,True,no,0.177764,0.223351
scene_13595,7,True,no,0.164763,0.304769
scene_11749,7,False,no,0.316044,0.300721
scene_11281,7,True,no,0.215070,0.231485
scene_10390,8,True,no,0.104212,0.254518
scene_14935,8,False,no,0.055126,0.252600
scene_11704,8,False,yes,0.196149,0.209655
scene_14397,8,False,no,0.202524,0.323072
scene_11858,8,True,no,0.100414,0.283123
scene_13392,6,False,no,0.051558,0.083173
scene_11389,7,True,no,0.168600,0.202218
scene_14678,8,True,no,0.162803,0.326633
scene_10936,8,False,yes,0.142372,0.251879
scene_11850,8,True,no,0.261497,0.319593
scene_11762,8,False,no,0.154193,0.252287
scene_10881,7,True,no,0.075177,0.167693
scene_13548,8,False,yes,0.318651,0.333012
scene_14833,7,False,no,0.069386,0.171315
scene_12259,8,False,no,0.103844,0.192077
scene_13151,8,False,no,0.165669,0.229483
scene_13598,7,True,no,0.173416,0.265688
scene_12667,8,False,yes,0.086141,0.164503
scene_14056,7,True,yes,0.112247,0.157683
scene_13496,7,True,yes,0.085745,0.160620
scene_14729,8,False,no,0.179267,0.309044
scene_12876,8,True,yes,0.051310,0.140972
scene_13251,5,False,no,0.134701,0.120049
scene_13750,8,True,no,0.056554,0.121228
scene_11763,8,True,no,0.132461,0.214394
scene_12480,8,False,no,0.070771,0.218336
scene_12071,7,True,yes,0.067727,0.111044
scene_13779,8,True,yes,0.082036,0.221202
scene_14519,8,False,no,0.090037,0.168777
scene_12174,7,True,no,0.157836,0.233836
scene_14445,8,False,no,0.142911,0.279907
scene_13818,8,False,yes,0.064960,0.151488
scene_14618,8,False,no,0.101113,0.172764
scene_12918,7,True,no,0.163794,0.204010
scene_12247,7,False,no,0.089323,0.216623
scene_12398,7,True,no,0.099660,0.163058
scene_12594,8,False,no,0.100540,0.193042
scene_12558,8,False,no,0.157333,0.347881
scene_11127,8,False,no,0.131186,0.187079
scene_10517,8,True,no,0.060951,0.274941
scene_10269,7,True,no,0.187592,0.184903
scene_10608,7,True,no,0.160930,0.129474
scene_14203,7,True,no,0.254045,0.225128
scene_11320,8,True,yes,0.120851,0.228211
scene_10330,7,True,no,0.170982,0.173928
scene_10301,7,True,yes,0.127696,0.217980
scene_13755,7,False,no,0.089327,0.116744
scene_12919,8,False,no,0.119128,0.244630
scene_12009,8,False,no,0.174478,0.203727
scene_10443,8,False,yes,0.045013,0.180268
scene_12812,8,True,no,0.112098,0.203106
scene_14689,7,False,no,0.094903,0.163665
scene_11646,8,True,no,0.112960,0.198902
scene_13473,7,False,yes,0.161903,0.315383
scene_14844,8,False,no,0.121574,0.141551
scene_10249,7,True,no,0.124243,0.196886
scene_10127,8,False,no,0.195430,0.263945
scene_12636,7,False,no,0.231579,0.218834
scene_14917,7,False,no,0.172473,0.236648
scene_14466,8,False,no,0.137034,0.211906
scene_12136,8,True,yes,0.122650,0.184748
scene_12700,8,True,no,0.171926,0.268492
scene_14359,7,False,no,0.237180,0.310558
scene_13211,7,True,no,0.159250,0.261577
scene_12980,8,True,no,0.099025,0.248148
scene_10177,7,True,no,0.207936,0.215373
scene_14208,8,False,no,0.160888,0.304215
scene_10908,8,True,no,0.076976,0.202140
scene_12064,8,True,no,0.192403,0.241578
scene_11852,7,False,no,0.167088,0.194947
scene_14725,8,False,no,0.165320,0.321013
scene_12432,7,True,no,0.153170,0.175908
scene_12103,8,False,no,0.140505,0.211394
scene_11483,8,False,no,0.152680,0.232730
scene_13188,8,True,yes,0.078466,0.180803
scene_14402,7,False,no,0.081873,0.150025
scene_11951,7,False,yes,0.208566,0.262550
scene_14988,8,True,no,0.081513,0.196891
scene_13056,7,False,no,0.170634,0.161683
scene_14793,7,True,yes,0.144564,0.179602
scene_14064,8,False,no,0.123591,0.220116
scene_11725,8,False,no,0.240564,0.340995
scene_13040,8,True,no,0.131372,0.330745
scene_10520,7,True,no,0.084366,0.148795
scene_10214,7,False,no,0.095609,0.182625
scene_11087,8,False,yes,0.147362,0.231340
scene_10714,8,False,no,0.085660,0.188041
scene_14675,7,True,no,0.144099,0.150572
scene_11327,7,True,yes,0.213701,0.219032
scene_12412,8,True,no,0.173186,0.278311
